-104.09889394925285,-0.0,-156.1483409238793,-26.024723487313214
-104.09889394925285,26.024723487313214,-130.12361743656606,-26.024723487313214
-104.09889394925285,26.024723487313214,-130.12361743656606,-26.024723487313214
-104.09889394925285,26.024723487313214,-104.09889394925285,-26.024723487313214
-104.09889394925285,26.024723487313214,-78.07417046193964,26.024723487313214
-104.09889394925285,26.024723487313214,-78.07417046193964,26.024723487313214
-104.09889394925285,26.024723487313214,-52.04944697462643,26.024723487313214
-78.07417046193964,130.12361743656606,-78.07417046193964,52.04944697462643
-78.07417046193964,208.1977878985057,-78.07417046193964,26.024723487313214
-26.024723487313214,364.34612882238497,-78.07417046193964,26.024723487313214
52.04944697462643,624.5933636955172,-52.04944697462643,52.04944697462643
104.09889394925285,832.7911515940228,-52.04944697462643,52.04944697462643
156.1483409238793,988.9394925179021,-52.04944697462643,52.04944697462643
130.12361743656606,832.7911515940228,-0.0,78.07417046193964
52.04944697462643,78.07417046193964,-0.0,78.07417046193964
-130.12361743656606,-494.46974625895103,26.024723487313214,104.09889394925285
-338.3214053350718,754.7169811320832,52.04944697462643,130.12361743656606
-598.5686402082039,780.7417046193964,78.07417046193964,130.12361743656606
-832.7911515940228,806.7664281067097,104.09889394925285,156.1483409238793
-1040.9889394925285,806.7664281067097,104.09889394925285,182.17306441119248
-1197.1372804164077,806.7664281067097,156.1483409238793,208.1977878985057
-1353.2856213402872,806.7664281067097,182.17306441119248,234.22251138581893
-1223.1620039037211,780.7417046193964,208.1977878985057,260.24723487313213
-1067.0136629798417,702.6675341574568,260.24723487313213,312.2966818477586
-858.815875081336,702.6675341574568,390.3708523096982,338.3214053350718
-650.6180871828303,702.6675341574568,390.3708523096982,468.44502277163787
-468.44502277163787,442.42029928432464,442.42029928432464,468.44502277163787
-312.2966818477586,78.07417046193964,494.46974625895103,520.4944697462643
-182.17306441119248,156.1483409238793,572.5439167208907,572.5439167208907
-104.09889394925285,182.17306441119248,624.5933636955172,598.5686402082039
-52.04944697462643,234.22251138581893,650.6180871828303,650.6180871828303
-26.024723487313214,260.24723487313213,702.6675341574568,650.6180871828303
-0.0,260.24723487313213,728.6922576447699,702.6675341574568
-0.0,286.27195836044535,754.7169811320832,702.6675341574568
26.024723487313214,286.27195836044535,754.7169811320832,702.6675341574568
26.024723487313214,286.27195836044535,754.7169811320832,702.6675341574568
26.024723487313214,312.2966818477586,728.6922576447699,676.6428106701436
26.024723487313214,312.2966818477586,650.6180871828303,624.5933636955172
52.04944697462643,338.3214053350718,598.5686402082039,598.5686402082039
52.04944697462643,364.34612882238497,572.5439167208907,546.5191932335775
78.07417046193964,390.3708523096982,468.44502277163787,494.46974625895103
78.07417046193964,390.3708523096982,390.3708523096982,416.3955757970114
78.07417046193964,442.42029928432464,338.3214053350718,364.34612882238497
78.07417046193964,468.44502277163787,260.24723487313213,312.2966818477586
78.07417046193964,494.46974625895103,182.17306441119248,234.22251138581893
104.09889394925285,546.5191932335775,130.12361743656606,208.1977878985057
104.09889394925285,598.5686402082039,104.09889394925285,156.1483409238793
104.09889394925285,650.6180871828303,52.04944697462643,130.12361743656606
130.12361743656606,676.6428106701436,-0.0,78.07417046193964
156.1483409238793,728.6922576447699,-26.024723487313214,52.04944697462643
156.1483409238793,780.7417046193964,-52.04944697462643,52.04944697462643
182.17306441119248,858.815875081336,-78.07417046193964,26.024723487313214
208.1977878985057,936.8900455432757,-104.09889394925285,-0.0
208.1977878985057,988.9394925179021,-130.12361743656606,-0.0
234.22251138581893,1040.9889394925285,-130.12361743656606,-26.024723487313214
260.24723487313213,1119.0631099544682,-156.1483409238793,-52.04944697462643
286.27195836044535,1171.1125569290946,-156.1483409238793,-26.024723487313214
286.27195836044535,1223.1620039037211,-156.1483409238793,-26.024723487313214
338.3214053350718,1249.1867273910343,-182.17306441119248,-26.024723487313214
312.2966818477586,1275.2114508783475,-182.17306441119248,-26.024723487313214
338.3214053350718,1275.2114508783475,-182.17306441119248,-52.04944697462643
338.3214053350718,1275.2114508783475,-182.17306441119248,-52.04944697462643
338.3214053350718,1249.1867273910343,-182.17306441119248,-52.04944697462643
338.3214053350718,1197.1372804164077,-182.17306441119248,-26.024723487313214
312.2966818477586,1171.1125569290946,-182.17306441119248,-26.024723487313214
312.2966818477586,1093.038386467155,-156.1483409238793,-26.024723487313214
286.27195836044535,1040.9889394925285,-156.1483409238793,-26.024723487313214
286.27195836044535,962.9147690305889,-156.1483409238793,-26.024723487313214
286.27195836044535,858.815875081336,-130.12361743656606,-26.024723487313214
286.27195836044535,780.7417046193964,-130.12361743656606,-0.0
260.24723487313213,702.6675341574568,-130.12361743656606,-0.0
234.22251138581893,624.5933636955172,-130.12361743656606,-0.0
234.22251138581893,572.5439167208907,-104.09889394925285,-0.0
234.22251138581893,468.44502277163787,-104.09889394925285,-0.0
208.1977878985057,416.3955757970114,-78.07417046193964,26.024723487313214
182.17306441119248,364.34612882238497,-78.07417046193964,26.024723487313214
156.1483409238793,312.2966818477586,-78.07417046193964,26.024723487313214
130.12361743656606,260.24723487313213,-52.04944697462643,26.024723487313214
130.12361743656606,234.22251138581893,-78.07417046193964,26.024723487313214
104.09889394925285,208.1977878985057,-52.04944697462643,26.024723487313214
104.09889394925285,182.17306441119248,-52.04944697462643,26.024723487313214
78.07417046193964,156.1483409238793,-52.04944697462643,26.024723487313214
78.07417046193964,156.1483409238793,-26.024723487313214,52.04944697462643
78.07417046193964,130.12361743656606,-26.024723487313214,52.04944697462643
78.07417046193964,130.12361743656606,-26.024723487313214,52.04944697462643
78.07417046193964,130.12361743656606,-26.024723487313214,52.04944697462643
78.07417046193964,130.12361743656606,-26.024723487313214,26.024723487313214
78.07417046193964,130.12361743656606,-26.024723487313214,26.024723487313214
78.07417046193964,130.12361743656606,-26.024723487313214,26.024723487313214
52.04944697462643,130.12361743656606,-0.0,26.024723487313214
52.04944697462643,130.12361743656606,-0.0,26.024723487313214
