RR_interval_ms,QRS_duration_ms,QT_interval_ms,PQ_interval_ms
951.7570417692998,88.0756788961996,333.0913974821996,0.0
920.6516806926999,90.94008094070105,328.15116696919944,117.60444280290017
937.0696430420012,90.10646575099912,334.7118455758995,97.68168321599902
928.8573126830997,93.83886679759712,330.09986024559976,110.40392375400288
930.8656446693994,89.39444542649966,331.01280796719834,107.34950425250034
