-6.257822278,0
0,5.263157895
0,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
0,
6.257822278,
12.51564456,
18.77346683,
31.28911139,
43.80475594,
50.06257822,
56.3204005,
68.83604506,
68.83604506,
68.83604506,
68.83604506,
62.57822278,
56.3204005,
43.80475594,
37.54693367,
25.03128911,
18.77346683,
12.51564456,
6.257822278,
0,
-6.257822278,
-6.257822278,
-6.257822278,
-12.51564456,
-12.51564456,
-12.51564456,
-12.51564456,
-12.51564456,
0,
18.77346683,
31.28911139,
56.3204005,
81.35168961,
118.8986233,
137.6720901,
137.6720901,
81.35168961,
43.80475594,
0,
-50.06257822,
-56.3204005,
-43.80475594,
-25.03128911,
-12.51564456,
-12.51564456,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-12.51564456,
-12.51564456,
-12.51564456,
-12.51564456,
-12.51564456,
-18.77346683,
-18.77346683,
-18.77346683,
-12.51564456,
-18.77346683,
-18.77346683,
-12.51564456,
-12.51564456,
-12.51564456,
-6.257822278,
0,
0,
6.257822278,
6.257822278,
12.51564456,
18.77346683,
31.28911139,
37.54693367,
50.06257822,
56.3204005,
68.83604506,
81.35168961,
87.60951189,
93.86733417,
106.3829787,
112.640801,
118.8986233,
118.8986233,
118.8986233,
118.8986233,
118.8986233,
112.640801,
106.3829787,
100.1251564,
93.86733417,
81.35168961,
68.83604506,
62.57822278,
50.06257822,
37.54693367,
31.28911139,
25.03128911,
18.77346683,
12.51564456,
12.51564456,
6.257822278,
6.257822278,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
0,
0,
0,
-6.257822278,
-6.257822278,
0,
0,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
12.51564456,
12.51564456,
12.51564456,
12.51564456,
12.51564456,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
0,
0,
6.257822278,
6.257822278,
0,
0,
6.257822278,
0,
0,
0,
0,
0,
0,
0,
0,
6.257822278,
12.51564456,
18.77346683,
25.03128911,
37.54693367,
43.80475594,
50.06257822,
56.3204005,
62.57822278,
62.57822278,
62.57822278,
62.57822278,
62.57822278,
50.06257822,
43.80475594,
31.28911139,
18.77346683,
12.51564456,
0,
0,
-12.51564456,
-12.51564456,
-18.77346683,
-18.77346683,
-18.77346683,
-18.77346683,
-25.03128911,
-25.03128911,
-25.03128911,
-18.77346683,
0,
12.51564456,
31.28911139,
56.3204005,
93.86733417,
125.1564456,
131.4142678,
75.09386733,
43.80475594,
12.51564456,
-50.06257822,
-62.57822278,
-50.06257822,
-37.54693367,
-25.03128911,
-12.51564456,
-12.51564456,
-6.257822278,
-12.51564456,
-12.51564456,
-12.51564456,
-6.257822278,
-6.257822278,
-12.51564456,
-12.51564456,
-12.51564456,
-12.51564456,
-12.51564456,
-6.257822278,
-6.257822278,
-6.257822278,
-12.51564456,
-12.51564456,
-6.257822278,
-6.257822278,
-6.257822278,
0,
6.257822278,
6.257822278,
12.51564456,
18.77346683,
25.03128911,
31.28911139,
43.80475594,
50.06257822,
62.57822278,
75.09386733,
81.35168961,
93.86733417,
100.1251564,
112.640801,
112.640801,
118.8986233,
125.1564456,
125.1564456,
125.1564456,
125.1564456,
118.8986233,
106.3829787,
100.1251564,
87.60951189,
75.09386733,
68.83604506,
56.3204005,
50.06257822,
43.80475594,
37.54693367,
31.28911139,
25.03128911,
25.03128911,
18.77346683,
18.77346683,
12.51564456,
12.51564456,
12.51564456,
12.51564456,
12.51564456,
12.51564456,
6.257822278,
6.257822278,
0,
0,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
0,
0,
0,
0,
0,
6.257822278,
6.257822278,
12.51564456,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
6.257822278,
12.51564456,
12.51564456,
12.51564456,
6.257822278,
6.257822278,
6.257822278,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-12.51564456,
-12.51564456,
-12.51564456,
-12.51564456,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-6.257822278,
-12.51564456,
-12.51564456,
-6.257822278,
0,
6.257822278,
12.51564456,
25.03128911,
31.28911139,
37.54693367,
43.80475594,
50.06257822,
50.06257822,
43.80475594,
43.80475594,
37.54693367,
31.28911139,
25.03128911,
12.51564456,
12.51564456,
0,
0,
-6.257822278,
-12.51564456,
-18.77346683,
-25.03128911,
-25.03128911,
-31.28911139,
-31.28911139,
-31.28911139,
-31.28911139,
-25.03128911,
-12.51564456,
0,
18.77346683,
37.54693367,2000
