RR_interval_ms,QRS_duration_ms,QT_interval_ms,PQ_interval_ms
840.9149435964007,95.34450716019904,331.33339470519905,80.57631656940067
848.3700178072979,92.12265231319705,325.6166771438984,83.36600851050235
844.9224686549002,93.14275956089801,329.66033317740084,84.18018073480127
839.0152547721002,93.54673739830233,330.995853064902,83.50715319589952
842.5426445094004,94.99353231650076,332.39566400969875,81.34767250639996
