RR_interval_ms,QRS_duration_ms,QT_interval_ms,PQ_interval_ms
862.9667706057021,92.84228119819993,329.2066631806989,84.17219112009988
862.9174159075994,92.77504661070068,329.1838875578002,84.37949644139664
862.8178931557002,92.80371856059944,329.20066600570055,84.33872490359917
862.8539257262986,92.84186972649877,329.2144210401986,84.23365511180236
