RR_interval_ms,QRS_duration_ms,QT_interval_ms,PQ_interval_ms
830.9658503891004,94.52825450579994,329.2408993485001,84.25160874580051
848.6729629841996,96.06762265060098,328.47995411509953,83.0779893059983
837.281419366402,93.28231110369956,330.405072661101,91.44698624229974
824.8613306662982,90.685280325701,328.3109738827008,92.69016753729886
832.7938531252989,92.50349304970129,326.70562319200155,87.3030068807985
