RR_interval_ms,QRS_duration_ms,QT_interval_ms,PQ_interval_ms
1107.9185129240993,73.70649963629994,340.82634300280114,42.70683910930018
1107.9191391921022,73.70715777319958,340.82695242149794,42.70782191040112
1107.9192590276996,73.70730032310036,340.82708499089875,42.708032351900016
