258.6206897,0,909.0909091
229.8850575,6.060606061,
143.6781609,12.12121212,
114.9425287,18.18181818,
57.47126437,24.24242424,
-28.73563218,30.3030303,
-71.83908046,36.36363636,
-114.9425287,42.42424242,
-143.6781609,48.48484848,
-143.6781609,54.54545455,
-129.3103448,60.60606061,
-100.5747126,66.66666667,
-100.5747126,72.72727273,
-100.5747126,78.78787879,
-86.20689655,84.84848485,
-86.20689655,90.90909091,
-86.20689655,96.96969697,
-86.20689655,103.030303,
-71.83908046,109.0909091,
-57.47126437,115.1515152,
-43.10344828,121.2121212,
-28.73563218,127.2727273,
-14.36781609,133.3333333,
-14.36781609,139.3939394,
14.36781609,145.4545455,
43.10344828,151.5151515,
43.10344828,157.5757576,
43.10344828,163.6363636,
43.10344828,169.6969697,
43.10344828,175.7575758,
28.73563218,181.8181818,
14.36781609,187.8787879,
14.36781609,193.9393939,
0,200,
-14.36781609,206.0606061,
-14.36781609,212.1212121,
-14.36781609,218.1818182,
-14.36781609,224.2424242,
-28.73563218,230.3030303,
-28.73563218,236.3636364,
-28.73563218,242.4242424,
-43.10344828,248.4848485,
-28.73563218,254.5454545,
-28.73563218,260.6060606,
-28.73563218,266.6666667,
-28.73563218,272.7272727,
-14.36781609,278.7878788,
57.47126437,284.8484848,
244.2528736,290.9090909,
416.6666667,296.969697,
474.137931,303.030303,
387.9310345,309.0909091,
229.8850575,315.1515152,
143.6781609,321.2121212,
114.9425287,327.2727273,
71.83908046,333.3333333,
0,339.3939394,
-71.83908046,345.4545455,
-114.9425287,351.5151515,
-129.3103448,357.5757576,
-129.3103448,363.6363636,
-129.3103448,369.6969697,
-114.9425287,375.7575758,
-100.5747126,381.8181818,
-100.5747126,387.8787879,
-100.5747126,393.9393939,
-86.20689655,400,
-86.20689655,406.0606061,
-71.83908046,412.1212121,
-71.83908046,418.1818182,
-57.47126437,424.2424242,
-28.73563218,430.3030303,
-28.73563218,436.3636364,
-14.36781609,442.4242424,
0,448.4848485,
28.73563218,454.5454545,
57.47126437,460.6060606,
57.47126437,466.6666667,
57.47126437,472.7272727,
43.10344828,478.7878788,
43.10344828,484.8484848,
43.10344828,490.9090909,
28.73563218,496.969697,
14.36781609,503.030303,
0,509.0909091,
0,515.1515152,
-14.36781609,521.2121212,
-14.36781609,527.2727273,
-28.73563218,533.3333333,
-28.73563218,539.3939394,
-28.73563218,545.4545455,
-28.73563218,551.5151515,
-28.73563218,557.5757576,
-28.73563218,563.6363636,
-28.73563218,569.6969697,
-28.73563218,575.7575758,
-28.73563218,581.8181818,
-14.36781609,587.8787879,
86.20689655,593.9393939,
258.6206897,600,
459.7701149,606.0606061,
445.4022989,612.1212121,
344.8275862,618.1818182,
229.8850575,624.2424242,
143.6781609,630.3030303,
86.20689655,636.3636364,
28.73563218,642.4242424,
-14.36781609,648.4848485,
-86.20689655,654.5454545,
-129.3103448,660.6060606,
-143.6781609,666.6666667,
-143.6781609,672.7272727,
-129.3103448,678.7878788,
-114.9425287,684.8484848,
-100.5747126,690.9090909,
-100.5747126,696.969697,
-100.5747126,703.030303,
-86.20689655,709.0909091,
-71.83908046,715.1515152,
-57.47126437,721.2121212,
-43.10344828,727.2727273,
-28.73563218,733.3333333,
-28.73563218,739.3939394,
-28.73563218,745.4545455,
14.36781609,751.5151515,
28.73563218,757.5757576,
43.10344828,763.6363636,
43.10344828,769.6969697,
57.47126437,775.7575758,
57.47126437,781.8181818,
57.47126437,787.8787879,
43.10344828,793.9393939,
28.73563218,800,
14.36781609,806.0606061,
0,812.1212121,
-14.36781609,818.1818182,
-14.36781609,824.2424242,
-14.36781609,830.3030303,
-28.73563218,836.3636364,
-28.73563218,842.4242424,
-28.73563218,848.4848485,
-28.73563218,854.5454545,
-28.73563218,860.6060606,
-28.73563218,866.6666667,
-28.73563218,872.7272727,
-28.73563218,878.7878788,
-28.73563218,884.8484848,
-28.73563218,890.9090909,
71.83908046,896.969697,
287.3563218,903.030303,
474.137931,909.0909091,
488.5057471,915.1515152,
402.2988506,921.2121212,
244.2528736,927.2727273,
143.6781609,933.3333333,
86.20689655,939.3939394,
28.73563218,945.4545455,
-28.73563218,951.5151515,
-71.83908046,957.5757576,
-114.9425287,963.6363636,
-129.3103448,969.6969697,
-129.3103448,975.7575758,
-129.3103448,981.8181818,
-114.9425287,987.8787879,
-100.5747126,993.9393939,
-86.20689655,1000,
-86.20689655,1006.060606,
-57.47126437,1012.121212,
-57.47126437,1018.181818,
-57.47126437,1024.242424,
-57.47126437,1030.30303,
-28.73563218,1036.363636,
-28.73563218,1042.424242,
0,1048.484848,
0,1054.545455,
14.36781609,1060.606061,
43.10344828,1066.666667,
71.83908046,1072.727273,
71.83908046,1078.787879,
71.83908046,1084.848485,
57.47126437,1090.909091,
57.47126437,1096.969697,
43.10344828,1103.030303,
14.36781609,1109.090909,
0,1115.151515,
0,1121.212121,
0,1127.272727,
-14.36781609,1133.333333,
-14.36781609,1139.393939,
-14.36781609,1145.454545,
