ecg,time
0.00641331164065163,15.0015332056231
0.00570642772333928,15.0049993888094
0.00502673923839908,15.0087418269984
0.00437851360763035,15.0127974332689
0.0037660523601929,15.0172096242624
0.00319352893577585,15.0220303596663
0.00266476464293629,15.0273236553098
0.00218292844866324,15.0331723048221
0.00175041853259954,15.0396874515611
0.00137960035567788,15.0467893323214
0.00107146138673713,15.054466928824
0.000828026297780147,15.0628433412521
0.0006472219942191,15.0720575717424
0.000531501274306785,15.0806239805251
0.000439782720946851,15.0904817221526
0.000380876117244232,15.1004817221526
0.000347678823835313,15.1104817221526
0.000334091903584252,15.1204817221526
0.000335944329174036,15.1304817221526
0.000350687023926929,15.1404817221526
0.000377185962271943,15.1504817221526
0.000415583573515046,15.1604817221526
0.000467297019726958,15.1704817221526
0.000530179975174732,15.1798110476079
0.000603829355995111,15.1883890827108
0.000688988096780792,15.1962752729987
0.000786843566937784,15.2035289556784
0.000898908097401711,15.2102044267267
0.00102698422931841,15.2163513601336
0.0011731658170243,15.2220153224534
0.00133985751490692,15.2272381970457
0.00152980687547293,15.2320585405601
0.00174614564357461,15.2365119051118
0.00199244459538976,15.2406311350918
0.00227278085190386,15.2444466391898
0.00259182409680596,15.2479866453586
0.00295494794028102,15.2512774596089
0.0033683762699733,15.2543437387944
0.0038393828899291,15.2572087851546
0.00437657035898604,15.259894893265
0.0049902783356805,15.2624237952686
0.00569011684221045,15.2648076751471
0.00646625888857645,15.2670071364195
0.00733008533153671,15.2690616715613
0.00829955867984303,15.2710127033538
0.00940466771710115,15.2729082681799
0.0107050653700696,15.2748208986831
0.0124003825942733,15.2769620416323
0.0139892532535826,15.2787298617031
0.0157212783834618,15.2804976817739
0.0172594524197774,15.2819997319463
0.0185940436469659,15.2833042546388
0.0197838158906972,15.2845176612734
0.0208410493310319,15.2856955263248
0.0217559963972096,15.2868784106878
0.0225032213218959,15.2881098567555
0.0230345537108566,15.2894562423443
0.0232416616029036,15.2910718012693
0.0228803300979606,15.2930087785837
0.0219422342959215,15.294945755898
0.0208668428951735,15.2965018524001
0.0196796859166653,15.297958165945
0.0183727611859658,15.2994231631011
0.0169537635329052,15.3009431624627
0.0154306135530901,15.3025548933598
0.0138407629849445,15.3043019156013
0.0123587949737077,15.3060712620487
0.0102908823166217,15.30884463138
0.00857245053440547,15.3115173365888
0.00718079889894515,15.3140258249367
0.0059968648802664,15.3164949849351
0.00502829088200267,15.3188263799547
0.00422693668707619,15.3210387557436
0.0035543974628357,15.3231558458184
0.0029805132470036,15.3252054080799
0.00248053149506174,15.3272240699312
0.00203174760788245,15.3292701426071
0.00160612380711788,15.3314695992986
0.00112001436948497,15.3343806759761
0.000880034129702811,15.3360170415184
0.000660793230872598,15.3376534070608
0.000476018722395126,15.3391545482684
0.000312267623107586,15.3405920829768
0.000157589247083395,15.3420550447113
2.20189571551814e-06,15.3436409735862
-0.000168369020076507,15.3455343035543
-0.000411657730023668,15.3485564833281
-0.000637268656013788,15.351762234595
-0.000810982588947896,15.3545458689793
-0.000971724527677407,15.3574055581747
-0.00114453238121837,15.3608273353726
-0.00135733902762557,15.365604851121
-0.00157320657378757,15.3712258405834
-0.0017382822855864,15.3763848019037
-0.00185187481481538,15.3810550868215
-0.00190976387248768,15.3852451270208
-0.00190677021355261,15.388993886173
-0.00183768712633801,15.3923526467324
-0.00169724313071859,15.3953851367736
-0.00147954662341638,15.3981531248687
-0.00117551397741358,15.4007299478521
-0.000767889241849201,15.4032052341254
-0.00021739571307691,15.4057173233697
0.000541671750697418,15.4084198486431
0.00133975564774168,15.410781919217
0.00223767802478521,15.413143989791
0.00311676503629878,15.4153003588374
0.00414169732448572,15.4177066114074
0.00507880134834444,15.4198199035674
0.00606867791469404,15.4219331957275
0.0070712235166456,15.423908317748
0.008072764985053,15.4256900528838
0.00915238018068172,15.4273966375196
0.0103588546469163,15.4290670145808
0.0117074681905125,15.4306853101466
0.0132364662384458,15.4322650710239
0.0149546631494543,15.4337877082375
0.0168949337555396,15.4352603061814
0.0190784452921221,15.4366789548424
0.0215227425898358,15.4380391814288
0.0242616086373168,15.4393459375928
0.0273285461138698,15.4406017161826
0.0307618727509943,15.4418093344987
0.0346054328899128,15.4429717277176
0.0389119338779648,15.4440924745886
0.0437437042254286,15.4451753062432
0.0491732506808618,15.4462237695497
0.0552863844651694,15.4472414650791
0.0621851723670367,15.4482320503312
0.0699931831994012,15.4491994373673
0.0788607200355914,15.4501477587438
0.0889735633317937,15.4510815465544
0.100565376437925,15.4520059328094
0.113936211900971,15.4529269357832
0.129482316123902,15.4538519584401
0.147745316400393,15.4547905761151
0.169504268278499,15.4557561382451
0.194712735682629,15.4567243878807
0.223972237842313,15.4577029591493
0.258122027237416,15.45870488909
0.298380739407676,15.4597515084906
0.346399252222232,15.4608760001035
0.388868148814738,15.4618078187703
0.423698605531016,15.4625608021252
0.453755897593103,15.4632291915579
0.480050435538372,15.4638573592781
0.502719942752632,15.4644716259667
0.521429795277693,15.4650946021933
0.535328958774401,15.4657530482521
0.542584462970547,15.4664907470348
0.539802616871422,15.4672825001223
0.525266392552379,15.4680997245872
0.497519434825009,15.4689596187292
0.454623482272233,15.4698748243738
0.394419608431894,15.4708535059694
0.348205907337032,15.4714876709168
0.297258595692878,15.4721218358642
0.25216001725642,15.4726509507401
0.213712091470632,15.4730919372306
0.180051906432943,15.473479336527
0.14996725694983,15.4738337069104
0.122734951294629,15.4741675633729
0.0978638815869857,15.4744898826166
0.0749582155203069,15.4748085872058
0.0536105151384603,15.4751329086415
0.0331922393083898,15.4754788043582
0.0116878725329366,15.4758999922912
0.00131408040007735,15.4761338700733
-0.00606660502849052,15.4763171852023
-0.0128160314006847,15.4765005003314
-0.0187557835495381,15.4766773090271
-0.0248247472582874,15.4768768752659
-0.0307428805440067,15.4770951917841
-0.0363249401675361,15.4773296113897
-0.0414670013274523,15.477579056909
-0.0461138405786209,15.4778434802705
-0.0502394375200895,15.4781235513357
-0.0538356040612069,15.4784205037406
-0.0570865579830391,15.4787587803208
-0.0595580397308038,15.4790940114042
-0.0615192850811018,15.4794525160002
-0.0629875137525618,15.479838062447
-0.0639770368849581,15.4802549248352
-0.0645003087322595,15.4807084226575
-0.064566299507615,15.4812052751304
-0.0641784685593107,15.4817541425017
-0.0633300278671331,15.4823676372314
-0.0619994429352623,15.4830625635838
-0.0601419324795624,15.4838635348912
-0.0576655096160947,15.484811654613
-0.0543495362359292,15.4859932222531
-0.0502362902758765,15.4874081666607
-0.0462371070297233,15.4887747961771
-0.0424090378658258,15.4900999757239
-0.0387810582416077,15.4913864990731
-0.0353682102387043,15.4926354382342
-0.0321777028075264,15.4938469956957
-0.0292115599153914,15.4950209518029
-0.0264679872270675,15.4961569004846
-0.0239422316739242,15.4972543718609
-0.0216272265235479,15.4983128919765
-0.0195141341240695,15.499332005638
-0.0175928268474023,15.5003112762142
-0.0158523183299033,15.5012502700168
-0.0142613047797228,15.5021602246323
-0.0127277296513296,15.5030932983361
-0.0112565539946291,15.5040507479918
-0.00985177869028264,15.5050345667719
-0.00851723156884103,15.5060470837137
-0.00725651229700932,15.5070910495945
-0.00607294156436861,15.5081697443287
-0.00496950802598408,15.5092871205172
-0.00394881309196639,15.5104479995041
-0.00301301328878361,15.5116583460847
-0.00216375940032324,15.512925665219
-0.00140213067393507,15.5142595960695
-0.000728560718523756,15.5156728417735
-0.000142748435650319,15.5171827077286
0.000352635204137411,15.5187995862743
0.000741857509222365,15.5204570897483
0.00104215092503148,15.5221736054911
0.00126841456157408,15.5239685993912
0.0014345314131193,15.5258677008721
0.00155372923376429,15.5279064570197
0.00163909885788813,15.5301379591607
0.00170448513798925,15.5326503510897
0.00176665011800603,15.5356177629991
0.00184977920487381,15.5393556958626
0.00195611156059719,15.5432152262759
0.00209807036239051,15.5474137211736
0.00226570249335676,15.5517202935037
0.00246695464095121,15.5564869097465
0.0026832088120763,15.5614041320838
0.0029030958671408,15.5663145899819
0.00310854243306705,15.5708496860526
0.00329212047237319,15.5748526779566
0.00346848158045866,15.5786408948118
0.00364441747731865,15.5823468741442
0.00382410507383282,15.5860418423211
0.00401081356595897,15.5897738380202
0.00420749811379094,15.5935801161804
0.00441708726239929,15.5974924720204
0.00464269764315074,15.6015406153685
0.00488779004428499,15.6057539328931
0.0051563385137988,15.6101628259753
0.00545306326293515,15.614799870714
0.00578382342716071,15.6197012282856
0.00615626630243035,15.6249078654878
0.00654900342224036,15.6300582498606
0.00696436261301019,15.6351483454905
0.00740452598777792,15.6401629343516
0.00787359817724785,15.6451026274848
0.00837669807380678,15.6499712590026
0.00891983728961669,15.6547738066507
0.00950969140427745,15.6595135157984
0.010153582380405,15.6641914953775
0.0108654934755646,15.6688441298237
0.0116671912991868,15.6735296078799
0.0125754136571441,15.6782466354469
0.013614891385235,15.6830159160024
0.0148219312151734,15.6878814356195
0.0162605971227723,15.6929510035703
0.0180849306400651,15.698542746872
