-5.773672055,0,
-5.773672055,5.797101449,5.797101449
-5.773672055,11.5942029,5.797101449
-5.773672055,17.39130435,5.797101449
-5.773672055,23.1884058,
-8.660508083,28.98550725,
-8.660508083,34.7826087,
-8.660508083,40.57971014,
-8.660508083,46.37681159,
-8.660508083,52.17391304,
-11.54734411,57.97101449,
-11.54734411,63.76811594,
-11.54734411,69.56521739,
-11.54734411,75.36231884,
-11.54734411,81.15942029,
-11.54734411,86.95652174,
-14.43418014,92.75362319,
-14.43418014,98.55072464,
-14.43418014,104.3478261,
-14.43418014,110.1449275,
-11.54734411,115.942029,
-11.54734411,121.7391304,
-11.54734411,127.5362319,
-14.43418014,133.3333333,
-11.54734411,139.1304348,
-11.54734411,144.9275362,
-11.54734411,150.7246377,
-8.660508083,156.5217391,
-8.660508083,162.3188406,
-2.886836028,168.115942,
0,173.9130435,
0,179.7101449,
0,185.5072464,
0,191.3043478,
-2.886836028,197.1014493,
-2.886836028,202.8985507,
-5.773672055,208.6956522,
-8.660508083,214.4927536,
-14.43418014,220.2898551,
-17.32101617,226.0869565,
-17.32101617,231.884058,
-17.32101617,237.6811594,
-20.20785219,243.4782609,
-20.20785219,249.2753623,
-20.20785219,255.0724638,
-23.09468822,260.8695652,
-23.09468822,266.6666667,
-23.09468822,272.4637681,
-23.09468822,278.2608696,
-23.09468822,284.057971,
-17.32101617,289.8550725,
5.773672055,295.6521739,
72.17090069,301.4492754,
132.7944573,307.2463768,
184.7575058,313.0434783,
150.1154734,318.8405797,
112.5866051,324.6376812,
63.51039261,330.4347826,
2.886836028,336.2318841,
-54.84988453,342.0289855,
-49.07621247,347.826087,
-20.20785219,353.6231884,
-11.54734411,359.4202899,
-8.660508083,365.2173913,
-8.660508083,371.0144928,
-8.660508083,376.8115942,
-8.660508083,382.6086957,
-5.773672055,388.4057971,
-8.660508083,394.2028986,
-5.773672055,400,
-5.773672055,405.7971014,
-2.886836028,411.5942029,
-2.886836028,417.3913043,
-2.886836028,423.1884058,
0,428.9855072,
0,434.7826087,
0,440.5797101,
0,446.3768116,
2.886836028,452.173913,
2.886836028,457.9710145,
8.660508083,463.7681159,
8.660508083,469.5652174,
11.54734411,475.3623188,
17.32101617,481.1594203,
17.32101617,486.9565217,
23.09468822,492.7536232,
25.98152425,498.5507246,
28.86836028,504.3478261,
34.64203233,510.1449275,
40.41570439,515.942029,
43.30254042,521.7391304,
46.18937644,527.5362319,
49.07621247,533.3333333,
51.9630485,539.1304348,
51.9630485,544.9275362,
54.84988453,550.7246377,
51.9630485,556.5217391,
49.07621247,562.3188406,
46.18937644,568.115942,
40.41570439,573.9130435,
34.64203233,579.7101449,
28.86836028,585.5072464,
23.09468822,591.3043478,
17.32101617,597.1014493,
11.54734411,602.8985507,
5.773672055,608.6956522,
5.773672055,614.4927536,
2.886836028,620.2898551,
2.886836028,626.0869565,
2.886836028,631.884058,
2.886836028,637.6811594,
2.886836028,643.4782609,
0,649.2753623,
0,655.0724638,
0,660.8695652,
0,666.6666667,
0,672.4637681,
0,678.2608696,
0,684.057971,
0,689.8550725,
0,695.6521739,
0,701.4492754,
0,707.2463768,
0,713.0434783,
0,718.8405797,
0,724.6376812,
0,730.4347826,
0,736.2318841,
0,742.0289855,
0,747.826087,
0,753.6231884,
0,759.4202899,
0,765.2173913,
0,771.0144928,
0,776.8115942,
0,782.6086957,
-2.886836028,788.4057971,
-2.886836028,794.2028986,
-2.886836028,800,
-2.886836028,805.7971014,
-2.886836028,811.5942029,
-2.886836028,817.3913043,
-5.773672055,823.1884058,
-5.773672055,828.9855072,
-5.773672055,834.7826087,
-5.773672055,840.5797101,
-2.886836028,846.3768116,
-2.886836028,852.173913,
-5.773672055,857.9710145,
-5.773672055,863.7681159,
-5.773672055,869.5652174,
-2.886836028,875.3623188,
-2.886836028,881.1594203,
0,886.9565217,
0,892.7536232,
0,898.5507246,
2.886836028,904.3478261,
5.773672055,910.1449275,
5.773672055,915.942029,
2.886836028,921.7391304,
2.886836028,927.5362319,
2.886836028,933.3333333,
2.886836028,939.1304348,
0,944.9275362,
-2.886836028,950.7246377,
-8.660508083,956.5217391,
-8.660508083,962.3188406,
-8.660508083,968.115942,
-11.54734411,973.9130435,
-11.54734411,979.7101449,
-11.54734411,985.5072464,
-11.54734411,991.3043478,
-14.43418014,997.1014493,
-14.43418014,1002.898551,
-14.43418014,1008.695652,
-14.43418014,1014.492754,
-11.54734411,1020.289855,
-2.886836028,1026.086957,
28.86836028,1031.884058,
101.039261,1037.681159,
167.4364896,1043.478261,
213.6258661,1049.275362,
178.9838337,1055.072464,
115.4734411,1060.869565,
57.73672055,1066.666667,
-17.32101617,1072.463768,
-46.18937644,1078.26087,
-28.86836028,1084.057971,
-8.660508083,1089.855072,
0,1095.652174,
0,1101.449275,
0,1107.246377,
0,1113.043478,
0,1118.84058,
2.886836028,1124.637681,
2.886836028,1130.434783,
2.886836028,1136.231884,
2.886836028,1142.028986,
2.886836028,1147.826087,
2.886836028,1153.623188,
5.773672055,1159.42029,
5.773672055,1165.217391,
5.773672055,1171.014493,
8.660508083,1176.811594,
11.54734411,1182.608696,
14.43418014,1188.405797,
17.32101617,1194.202899,
20.20785219,1200,
23.09468822,1205.797101,
25.98152425,1211.594203,
25.98152425,1217.391304,
31.7551963,1223.188406,
37.52886836,1228.985507,
40.41570439,1234.782609,
43.30254042,1240.57971,
49.07621247,1246.376812,
54.84988453,1252.173913,
57.73672055,1257.971014,
60.62355658,1263.768116,
63.51039261,1269.565217,
66.39722864,1275.362319,
66.39722864,1281.15942,
66.39722864,1286.956522,
66.39722864,1292.753623,
60.62355658,1298.550725,
54.84988453,1304.347826,
46.18937644,1310.144928,
40.41570439,1315.942029,
34.64203233,1321.73913,
25.98152425,1327.536232,
23.09468822,1333.333333,
17.32101617,1339.130435,
14.43418014,1344.927536,
11.54734411,1350.724638,
8.660508083,1356.521739,
5.773672055,1362.318841,
5.773672055,1368.115942,
5.773672055,1373.913043,
5.773672055,1379.710145,
5.773672055,1385.507246,
2.886836028,1391.304348,
2.886836028,1397.101449,
2.886836028,1402.898551,
2.886836028,1408.695652,
2.886836028,1414.492754,
2.886836028,1420.289855,
2.886836028,1426.086957,
2.886836028,1431.884058,
2.886836028,1437.681159,
