RR_interval_ms,QRS_duration_ms,QT_interval_ms,PQ_interval_ms
932.6239332854005,90.51696031990097,329.76720418950123,111.2012981100996
933.4145083629011,93.69114488470132,330.8303445069001,108.75231119539919
932.0057109579984,90.3209270235017,329.0042408658991,112.65155260799986
933.1085346781016,93.42458145049903,331.6548814586007,107.55375969580072
