RR_interval_ms,QRS_duration_ms,QT_interval_ms,PQ_interval_ms
763.4035794365985,82.25665439140073,329.02244151230065,112.82040550139882
763.4899105338029,81.71156848900196,328.4662589797023,113.15473307019985
763.2315344750004,81.46713018239993,327.9463901602,113.4686934382998
763.4611132629984,82.87041610759971,329.4165733777028,112.92061164349931
763.3287141465992,82.25541030200034,329.02217247430343,112.83951118379676
