99.55201592832275,nan,nan,-572.4240915878557,-99.55201592832275
99.55201592832275,-0.0,nan,-0.0,-124.44001991040344
99.55201592832275,-24.888003982080686,nan,-298.6560477849682,-82.9600132736023
24.888003982080686,-24.888003982080686,nan,-597.3120955699364,-41.48000663680113
107.84801725568295,-49.77600796416137,-74.66401194624206,-622.2000995520172,-0.0
190.8080305292853,-74.66401194624206,-49.77600796416137,-622.2000995520172,-223.99203583872617
273.7680438028876,-99.55201592832275,-24.888003982080686,-634.6441015430576,-223.99203583872617
-24.888003982080686,74.66401194624206,-0.0,-647.0881035340979,-223.99203583872617
74.66401194624206,248.88003982080687,-0.0,-485.3160776505734,-223.99203583872617
223.99203583872617,721.7521154803399,-0.0,-323.5440517670489,-223.99203583872617
-174.21602787456482,995.5201592832275,-0.0,-161.77202588352446,-223.99203583872617
-248.88003982080687,945.7441513190661,-0.0,-0.0,-223.99203583872617
-323.5440517670489,1119.960179193631,-0.0,-174.21602787456482,-223.99203583872617
-149.3280238924841,-74.66401194624206,-0.0,-348.43205574912963,-207.40003318400568
-24.888003982080686,-49.77600796416137,-0.0,-522.6480836236944,-190.8080305292853
-0.0,-49.77600796416137,-0.0,-559.9800895968154,-174.21602787456482
24.888003982080686,-49.77600796416137,-0.0,-597.3120955699364,-149.3280238924841
24.888003982080686,-37.33200597312103,-0.0,-871.0801393728241,-174.21602787456482
49.77600796416137,-24.888003982080686,-0.0,-771.5281234445013,-223.99203583872617
74.66401194624206,-24.888003982080686,-24.888003982080686,-398.208063713291,-223.99203583872617
74.66401194624206,-0.0,-74.66401194624206,-423.0960676953717,-223.99203583872617
99.55201592832275,37.33200597312103,-99.55201592832275,-472.87207565953304,-223.99203583872617
124.44001991040344,74.66401194624206,-93.33001493280257,-547.5360876057752,-0.0
174.21602787456482,111.99601791936308,-87.10801393728241,-273.7680438028876,-12.444001991040343
273.7680438028876,149.3280238924841,-80.88601294176223,-0.0,-24.888003982080686
248.88003982080687,174.21602787456482,-74.66401194624206,-0.0,-0.0
273.7680438028876,174.21602787456482,-74.66401194624206,-0.0,-91.25601460096254
273.7680438028876,174.21602787456482,-99.55201592832275,-0.0,-182.512029201925
248.88003982080687,124.44001991040344,-248.88003982080687,-0.0,-273.7680438028876
174.21602787456482,82.96001327360234,-248.88003982080687,-0.0,-248.88003982080687
144.350423096068,41.480006636801086,647.0881035340979,-0.0,-223.99203583872617
114.4848183175712,-0.0,746.6401194624206,-0.0,-223.99203583872617
84.6192135390743,-0.0,149.3280238924841,-771.5281234445013,-223.99203583872617
54.75360876057749,-0.0,-49.77600796416137,-796.416127426582,-199.1040318566455
24.888003982080686,-0.0,-49.77600796416137,-796.416127426582,-199.1040318566455
29.03600464576083,-0.0,-49.77600796416137,-771.5281234445013,-186.66002986560514
33.184005309440884,-0.0,-49.77600796416137,-730.0481168077002,-174.21602787456482
37.33200597312103,-0.0,-49.77600796416137,-688.5681101708989,-149.3280238924841
41.48000663680117,-0.0,-49.77600796416137,-647.0881035340979,-124.44001991040344
45.62800730048123,24.888003982080686,-49.77600796416137,-597.3120955699364,-99.55201592832275
49.77600796416137,49.77600796416137,-24.888003982080686,-298.6560477849682,-66.36801061888181
49.77600796416137,34.84320557491293,-49.77600796416137,-0.0,-33.18400530944093
74.66401194624206,19.910403185664478,-49.77600796416137,-0.0,-0.0
99.55201592832275,4.977600796416208,-49.77600796416137,-199.1040318566455,-124.44001991040344
124.44001991040344,-9.955201592832239,-74.66401194624206,-398.208063713291,-174.21602787456482
99.55201592832275,-24.888003982080686,-58.07200929152166,-597.3120955699364,-199.1040318566455
49.77600796416137,-24.888003982080686,-41.480006636801086,-622.2000995520172,-205.32603285216567
24.888003982080686,-49.77600796416137,-24.888003982080686,-622.2000995520172,-211.54803384768584
-0.0,-49.77600796416137,-12.444001991040343,-0.0,-217.77003484320602
-0.0,-49.77600796416137,-0.0,-0.0,-223.99203583872617
-0.0,248.88003982080687,16.5920026547204,-622.2000995520172,-220.43660669842896
24.888003982080686,460.4280736684927,33.18400530944098,-597.3120955699364,-216.88117755813172
149.3280238924841,671.9761075161786,49.77600796416137,-572.4240915878557,-213.3257484178345
273.7680438028876,995.5201592832275,24.888003982080686,-555.8320889331353,-209.77031927753717
-273.7680438028876,970.6321553011468,24.888003982080686,-539.2400862784149,-206.21489013723996
-298.6560477849682,1119.960179193631,24.888003982080686,-522.6480836236944,-202.65946099694273
