time,ecg
16.81160624,-0.003753856
16.81517279,-0.003860402
16.81884087,-0.003910327
16.82298282,-0.003887973
16.82701072,-0.00378465
16.8309972,-0.003605526
16.83469336,-0.003374441
16.83800712,-0.003116108
16.84116154,-0.002825516
16.84425563,-0.002496331
16.8473448,-0.00211972
16.85046691,-0.001682657
16.85365151,-0.001165749
16.85667318,-0.000591864
16.85947549,3.20E-05
16.86213465,0.000725033
16.86474652,0.001520028
16.86745931,0.002481621
16.87045238,0.003710275
16.87370705,0.005231214
16.87696353,0.006916079
16.87918352,0.008155005
16.88140351,0.009486767
16.88344291,0.010823636
16.88526219,0.012144694
16.88697363,0.013537354
16.8886148,0.015050903
16.89018611,0.016708383
16.89170533,0.01855362
16.89316586,0.020605974
16.89457498,0.02290331
16.89592984,0.025470338
16.8972343,0.028344607
16.89849104,0.031565529
16.89970253,0.0351765
16.90087105,0.039225409
16.90200079,0.043773782
16.90309544,0.048891935
16.90415877,0.054662964
16.90519475,0.061186426
16.90620768,0.068583409
16.90720239,0.077004228
16.90818434,0.086637574
16.90915999,0.097726861
16.9101374,0.110596375
16.91112742,0.1256979
16.91214574,0.143700652
16.91317338,0.164713183
16.91421281,0.189151537
16.91528008,0.217776819
16.9164005,0.251712946
16.91756204,0.290783079
16.91863793,0.329720842
16.91952898,0.362959842
16.92031497,0.39196365
16.92104121,0.417433101
16.9217348,0.439487915
16.92241661,0.457918557
16.92310642,0.472197736
16.92382717,0.481345654
16.92461155,0.483549843
16.92545362,0.476052969
16.92631204,0.457395943
16.92719903,0.426301775
16.92812431,0.381302117
16.92881139,0.340061029
16.92949846,0.292979789
16.93006945,0.250416205
16.93054035,0.213896416
