RR_interval_ms,QRS_duration_ms,QT_interval_ms,PQ_interval_ms
860.3659254437001,94.61513119640053,331.51009549709977,65.40412271120033
860.4580612647012,93.41081657520078,330.9430576140002,67.39084162400033
859.9383691741984,91.0048629054998,328.4722812243004,70.50689660959719
859.8893170672,91.24167691519958,328.8074579145004,70.22243768640024
